id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
195,1712850816000,right,50627523,34250,2614000,217,49793604,33707,2380224,198,0,543,0,0,0,0,0,0,0,0,0,0,0,0
196,1712850817000,right,50628214,34254,5528,4,49794295,33711,5528,4,0,543,0,0,0,0,0,0,0,0,0,0,0,0
197,1712850818000,right,50629096,34261,7056,7,49795177,33718,7056,7,0,543,0,0,0,0,0,0,0,0,0,0,0,0
198,1712850819000,right,51244464,34673,4922944,412,50389013,34116,4750688,398,0,548,13842,9,0,0,0,0,0,0,0,0,0,0
199,1712850820000,right,51783174,35040,4309680,367,50924647,34481,4285072,365,0,552,10766,7,0,0,0,0,0,0,0,0,0,0
200,1712850821000,right,52384943,35441,4814152,401,51517188,34876,4740328,395,0,557,12304,8,0,0,0,0,0,0,0,0,0,0
201,1712850822000,right,52991634,35842,4853528,401,52111575,35269,4755096,393,0,563,15380,10,0,0,0,0,0,0,0,0,0,0
202,1712850823000,right,53594261,36243,4821016,401,52710761,35667,4793488,398,0,569,9593,7,0,0,0,0,0,0,0,0,0,0
203,1712850824000,right,54181318,36632,4696456,389,53290493,36052,4637856,385,0,574,9228,6,0,0,0,0,0,0,0,0,0,0
204,1712850825000,right,54655230,36948,3791296,316,53758253,36364,3742080,312,0,578,9228,6,0,0,0,0,0,0,0,0,0,0
